leaf,kernel,mode,radius,L,count,total,key
290587,sphere,spherical,2.000000,0.115028,0,0,0
290607,sphere,spherical,2.000000,0.057514,6,6,0
290608,sphere,spherical,2.000000,0.057514,43,43,0
290609,sphere,spherical,2.000000,0.057514,5,45,0
290610,sphere,spherical,2.000000,0.057514,1,10,0
290597,sphere,spherical,2.000000,0.057514,1,59,0
290598,sphere,spherical,2.000000,0.057514,0,0,0
290601,sphere,spherical,2.000000,0.057514,44,44,0
290602,sphere,spherical,2.000000,0.057514,9,9,0
290603,sphere,spherical,2.000000,0.057514,0,2,0
290604,sphere,spherical,2.000000,0.057514,0,69,0
290260,sphere,spherical,2.000000,0.460113,0,0,0
290340,sphere,spherical,2.000000,0.460113,65,105,0
290276,sphere,spherical,2.000000,0.230057,0,0,0
290277,sphere,spherical,2.000000,0.230057,53,53,0
290332,sphere,spherical,2.000000,0.115028,66,66,0
290333,sphere,spherical,2.000000,0.115028,0,0,0
290334,sphere,spherical,2.000000,0.115028,1,1,0
290335,sphere,spherical,2.000000,0.115028,16,52,0
290338,sphere,spherical,2.000000,0.115028,0,0,0
290339,sphere,spherical,2.000000,0.115028,59,59,0
290317,sphere,spherical,2.000000,0.115028,39,89,0
290318,sphere,spherical,2.000000,0.115028,0,2,0
290319,sphere,spherical,2.000000,0.115028,14,19,0
290324,sphere,spherical,2.000000,0.057514,0,8,0
290325,sphere,spherical,2.000000,0.057514,11,25,0
290326,sphere,spherical,2.000000,0.057514,20,36,0
290327,sphere,spherical,2.000000,0.057514,3,6,0
290261,sphere,spherical,2.000000,0.230057,9,9,0
290274,sphere,spherical,2.000000,0.230057,81,81,0
290275,sphere,spherical,2.000000,0.230057,0,0,0
290262,sphere,spherical,2.000000,0.115028,1,1,0
290263,sphere,spherical,2.000000,0.115028,8,8,0
290264,sphere,spherical,2.000000,0.115028,35,35,0
290265,sphere,spherical,2.000000,0.115028,17,17,0
290266,sphere,spherical,2.000000,0.115028,21,32,0
290267,sphere,spherical,2.000000,0.115028,23,35,0
290268,sphere,spherical,2.000000,0.115028,0,12,0
290269,sphere,spherical,2.000000,0.115028,0,19,0
290238,sphere,spherical,2.000000,0.460113,29,35,0
290255,sphere,spherical,2.000000,0.460113,16,20,0
290247,sphere,spherical,2.000000,0.230057,9,12,0
290248,sphere,spherical,2.000000,0.230057,123,123,0
290253,sphere,spherical,2.000000,0.230057,126,126,0
290254,sphere,spherical,2.000000,0.230057,6,6,0
290239,sphere,spherical,2.000000,0.230057,21,22,0
290240,sphere,spherical,2.000000,0.230057,98,98,0
290245,sphere,spherical,2.000000,0.230057,97,97,0
290246,sphere,spherical,2.000000,0.230057,16,16,0
290228,sphere,spherical,2.000000,0.460113,68,68,0
290229,sphere,spherical,2.000000,0.460113,69,69,0
290222,sphere,spherical,2.000000,0.460113,0,0,0
290223,sphere,spherical,2.000000,0.460113,0,0,0
290224,sphere,spherical,2.000000,0.460113,0,0,0
290225,sphere,spherical,2.000000,0.460113,0,0,0
290226,sphere,spherical,2.000000,0.460113,101,101,0
290227,sphere,spherical,2.000000,0.460113,100,100,0
290215,sphere,spherical,2.000000,0.460113,0,38,0
290216,sphere,spherical,2.000000,0.460113,0,106,0
290217,sphere,spherical,2.000000,0.460113,0,0,0
290218,sphere,spherical,2.000000,0.460113,0,0,0
289896,sphere,spherical,2.000000,0.460113,0,0,0
289897,sphere,spherical,2.000000,0.460113,0,0,0
289898,sphere,spherical,2.000000,0.460113,0,98,0
289899,sphere,spherical,2.000000,0.460113,0,30,0
289766,sphere,spherical,2.000000,0.920227,0,0,0
289822,sphere,spherical,2.000000,0.460113,0,0,0
289823,sphere,spherical,2.000000,0.460113,0,0,0
289877,sphere,spherical,2.000000,0.230057,0,0,0
289878,sphere,spherical,2.000000,0.230057,0,0,0
289888,sphere,spherical,2.000000,0.115028,6,11,0
289889,sphere,spherical,2.000000,0.115028,20,20,0
289890,sphere,spherical,2.000000,0.115028,44,44,0
289891,sphere,spherical,2.000000,0.115028,19,48,0
289892,sphere,spherical,2.000000,0.115028,36,36,0
289895,sphere,spherical,2.000000,0.115028,30,30,0
289864,sphere,spherical,2.000000,0.115028,15,15,0
289865,sphere,spherical,2.000000,0.115028,39,39,0
289866,sphere,spherical,2.000000,0.115028,23,23,0
289867,sphere,spherical,2.000000,0.115028,33,33,0
289824,sphere,spherical,2.000000,0.230057,0,0,0
289827,sphere,spherical,2.000000,0.230057,0,0,0
289852,sphere,spherical,2.000000,0.115028,46,46,0
289853,sphere,spherical,2.000000,0.115028,9,9,0
289854,sphere,spherical,2.000000,0.115028,1,1,0
289855,sphere,spherical,2.000000,0.115028,15,51,0
289856,sphere,spherical,2.000000,0.115028,51,51,0
289857,sphere,spherical,2.000000,0.115028,0,0,0
289830,sphere,spherical,2.000000,0.115028,0,0,0
289833,sphere,spherical,2.000000,0.115028,20,56,0
286515,sphere,spherical,2.000000,0.920227,0,0,0
286508,sphere,spherical,2.000000,0.460113,0,0,0
286473,sphere,spherical,2.000000,0.230057,0,2,0
286463,sphere,spherical,2.000000,0.115028,14,14,0
286466,sphere,spherical,2.000000,0.115028,50,50,0
286467,sphere,spherical,2.000000,0.115028,9,27,0
286470,sphere,spherical,2.000000,0.115028,6,7,0
286433,sphere,spherical,2.000000,0.920227,83,114,0
286434,sphere,spherical,2.000000,0.460113,3,6,0
286462,sphere,spherical,2.000000,0.460113,4,5,0
348663,sphere,spherical,2.000000,1.840453,0,0,0
348664,sphere,spherical,2.000000,1.840453,1,1,0
348657,sphere,spherical,2.000000,0.920227,0,0,0
348658,sphere,spherical,2.000000,0.920227,0,0,0
348642,sphere,spherical,2.000000,0.460113,0,0,0
348656,sphere,spherical,2.000000,0.460113,0,0,0
348631,sphere,spherical,2.000000,0.460113,4,4,0
348632,sphere,spherical,2.000000,0.460113,3,3,0
348633,sphere,spherical,2.000000,0.460113,123,123,0
348634,sphere,spherical,2.000000,0.230057,0,0,0
348635,sphere,spherical,2.000000,0.230057,33,33,0
348636,sphere,spherical,2.000000,0.230057,17,17,0
348637,sphere,spherical,2.000000,0.230057,56,56,0
348639,sphere,spherical,2.000000,0.230057,8,8,0
348640,sphere,spherical,2.000000,0.230057,47,47,0
348641,sphere,spherical,2.000000,0.230057,0,0,0
348582,sphere,spherical,2.000000,0.460113,0,0,0
348583,sphere,spherical,2.000000,0.460113,0,0,0
348575,sphere,spherical,2.000000,0.230057,69,69,0
348576,sphere,spherical,2.000000,0.230057,56,56,0
348579,sphere,spherical,2.000000,0.230057,0,0,0
348580,sphere,spherical,2.000000,0.230057,3,3,0
348567,sphere,spherical,2.000000,0.230057,58,58,0
348568,sphere,spherical,2.000000,0.230057,6,6,0
348571,sphere,spherical,2.000000,0.230057,1,1,0
348572,sphere,spherical,2.000000,0.230057,54,54,0
348544,sphere,spherical,2.000000,0.460113,0,0,0
348545,sphere,spherical,2.000000,0.460113,0,0,0
348564,sphere,spherical,2.000000,0.460113,0,0,0
348565,sphere,spherical,2.000000,0.460113,0,0,0
348522,sphere,spherical,2.000000,0.460113,17,17,0
348523,sphere,spherical,2.000000,0.460113,0,0,0
348542,sphere,spherical,2.000000,0.460113,0,0,0
348543,sphere,spherical,2.000000,0.460113,2,2,0
348504,sphere,spherical,2.000000,0.460113,0,0,0
348505,sphere,spherical,2.000000,0.460113,0,0,0
348515,sphere,spherical,2.000000,0.230057,59,59,0
348516,sphere,spherical,2.000000,0.230057,0,0,0
348519,sphere,spherical,2.000000,0.230057,0,0,0
348520,sphere,spherical,2.000000,0.230057,60,60,0
348507,sphere,spherical,2.000000,0.230057,0,0,0
348508,sphere,spherical,2.000000,0.230057,0,0,0
348511,sphere,spherical,2.000000,0.230057,62,62,0
348512,sphere,spherical,2.000000,0.230057,65,65,0
348470,sphere,spherical,2.000000,1.840453,0,0,0
348471,sphere,spherical,2.000000,1.840453,0,0,0
348456,sphere,spherical,2.000000,0.460113,0,0,0
348459,sphere,spherical,2.000000,0.460113,0,0,0
348468,sphere,spherical,2.000000,0.460113,125,125,0
348469,sphere,spherical,2.000000,0.460113,0,0,0
348461,sphere,spherical,2.000000,0.230057,0,0,0
348462,sphere,spherical,2.000000,0.230057,0,0,0
348465,sphere,spherical,2.000000,0.230057,0,0,0
348466,sphere,spherical,2.000000,0.230057,0,0,0
348447,sphere,spherical,2.000000,0.460113,122,122,0
348450,sphere,spherical,2.000000,0.460113,0,0,0
348451,sphere,spherical,2.000000,0.460113,0,0,0
348439,sphere,spherical,2.000000,0.230057,0,0,0
348440,sphere,spherical,2.000000,0.230057,0,0,0
348445,sphere,spherical,2.000000,0.230057,0,0,0
348446,sphere,spherical,2.000000,0.230057,0,0,0
348396,sphere,spherical,2.000000,0.460113,0,0,0
348397,sphere,spherical,2.000000,0.460113,0,0,0
348422,sphere,spherical,2.000000,0.230057,100,100,0
348423,sphere,spherical,2.000000,0.230057,1,1,0
348424,sphere,spherical,2.000000,0.230057,7,7,0
348426,sphere,spherical,2.000000,0.230057,24,24,0
348427,sphere,spherical,2.000000,0.230057,0,0,0
348428,sphere,spherical,2.000000,0.230057,0,0,0
348429,sphere,spherical,2.000000,0.230057,106,106,0
348414,sphere,spherical,2.000000,0.230057,97,97,0
348415,sphere,spherical,2.000000,0.230057,1,1,0
348416,sphere,spherical,2.000000,0.230057,4,4,0
348419,sphere,spherical,2.000000,0.230057,34,34,0
348420,sphere,spherical,2.000000,0.230057,0,0,0
348421,sphere,spherical,2.000000,0.230057,98,98,0
348301,sphere,spherical,2.000000,0.460113,0,0,0
348318,sphere,spherical,2.000000,0.460113,0,0,0
348310,sphere,spherical,2.000000,0.230057,0,0,0
348311,sphere,spherical,2.000000,0.230057,1,1,0
348312,sphere,spherical,2.000000,0.230057,79,79,0
348315,sphere,spherical,2.000000,0.230057,100,100,0
348316,sphere,spherical,2.000000,0.230057,0,0,0
348317,sphere,spherical,2.000000,0.230057,0,0,0
348302,sphere,spherical,2.000000,0.230057,0,0,0
348303,sphere,spherical,2.000000,0.230057,0,3,0
348304,sphere,spherical,2.000000,0.230057,84,84,0
348307,sphere,spherical,2.000000,0.230057,75,75,0
348308,sphere,spherical,2.000000,0.230057,0,0,0
348309,sphere,spherical,2.000000,0.230057,0,0,0
348299,sphere,spherical,2.000000,0.460113,0,0,0
348300,sphere,spherical,2.000000,0.460113,0,0,0
348292,sphere,spherical,2.000000,0.230057,50,50,0
348293,sphere,spherical,2.000000,0.230057,0,0,0
348295,sphere,spherical,2.000000,0.230057,0,0,0
348296,sphere,spherical,2.000000,0.230057,1,2,0
348297,sphere,spherical,2.000000,0.230057,7,70,0
348298,sphere,spherical,2.000000,0.230057,0,0,0
348283,sphere,spherical,2.000000,0.230057,97,97,0
348284,sphere,spherical,2.000000,0.230057,98,98,0
348285,sphere,spherical,2.000000,0.230057,0,22,0
348286,sphere,spherical,2.000000,0.230057,0,46,0
348287,sphere,spherical,2.000000,0.230057,0,0,0
348288,sphere,spherical,2.000000,0.230057,0,0,0
348206,sphere,spherical,2.000000,0.460113,0,0,0
348207,sphere,spherical,2.000000,0.460113,0,0,0
348208,sphere,spherical,2.000000,0.460113,10,10,0
348209,sphere,spherical,2.000000,0.460113,0,0,0
348210,sphere,spherical,2.000000,0.460113,0,0,0
348211,sphere,spherical,2.000000,0.460113,120,120,0
348212,sphere,spherical,2.000000,0.460113,0,0,0
348213,sphere,spherical,2.000000,0.460113,0,0,0
348192,sphere,spherical,2.000000,0.460113,0,0,0
348201,sphere,spherical,2.000000,0.460113,0,0,0
348202,sphere,spherical,2.000000,0.460113,0,0,0
348203,sphere,spherical,2.000000,0.460113,0,0,0
348204,sphere,spherical,2.000000,0.460113,0,0,0
348205,sphere,spherical,2.000000,0.460113,0,0,0
348193,sphere,spherical,2.000000,0.230057,0,0,0
348194,sphere,spherical,2.000000,0.230057,0,0,0
348199,sphere,spherical,2.000000,0.230057,30,30,0
348200,sphere,spherical,2.000000,0.230057,42,42,0
348160,sphere,spherical,2.000000,0.460113,0,0,0
348161,sphere,spherical,2.000000,0.460113,0,0,0
348162,sphere,spherical,2.000000,0.460113,1,1,0
348163,sphere,spherical,2.000000,0.460113,30,30,0
348096,sphere,spherical,2.000000,0.920227,1,1,0
348097,sphere,spherical,2.000000,0.920227,0,0,0
348098,sphere,spherical,2.000000,0.920227,0,0,0
348157,sphere,spherical,2.000000,0.920227,0,0,0
348158,sphere,spherical,2.000000,0.920227,0,0,0
348159,sphere,spherical,2.000000,0.920227,0,0,0
348135,sphere,spherical,2.000000,0.460113,123,123,0
348156,sphere,spherical,2.000000,0.460113,97,97,0
348099,sphere,spherical,2.000000,0.460113,81,81,0
348134,sphere,spherical,2.000000,0.460113,118,118,0
348092,sphere,spherical,2.000000,0.920227,0,0,0
348094,sphere,spherical,2.000000,0.920227,0,0,0
348095,sphere,spherical,2.000000,0.920227,0,0,0
348067,sphere,spherical,2.000000,0.460113,29,29,0
348091,sphere,spherical,2.000000,0.460113,8,8,0
348053,sphere,spherical,2.000000,0.230057,113,113,0
348054,sphere,spherical,2.000000,0.230057,101,101,0
348057,sphere,spherical,2.000000,0.230057,33,33,0
348058,sphere,spherical,2.000000,0.230057,72,72,0
348042,sphere,spherical,2.000000,0.230057,77,77,0
348043,sphere,spherical,2.000000,0.230057,12,12,0
348044,sphere,spherical,2.000000,0.230057,13,13,0
348045,sphere,spherical,2.000000,0.230057,89,89,0
348046,sphere,spherical,2.000000,0.230057,0,0,0
348049,sphere,spherical,2.000000,0.230057,0,0,0
348035,sphere,spherical,2.000000,0.460113,0,0,0
348034,sphere,spherical,2.000000,0.230057,0,0,0
347998,sphere,spherical,2.000000,0.460113,0,0,0
347999,sphere,spherical,2.000000,0.460113,0,0,0
348004,sphere,spherical,2.000000,0.460113,0,0,0
348005,sphere,spherical,2.000000,0.230057,0,0,0
348006,sphere,spherical,2.000000,0.230057,1,1,0
347995,sphere,spherical,2.000000,0.460113,120,120,0
347997,sphere,spherical,2.000000,0.460113,3,3,0
347991,sphere,spherical,2.000000,0.230057,48,48,0
347992,sphere,spherical,2.000000,0.230057,2,2,0
347993,sphere,spherical,2.000000,0.230057,40,40,0
347994,sphere,spherical,2.000000,0.230057,125,125,0
347874,sphere,spherical,2.000000,0.920227,0,0,0
347968,sphere,spherical,2.000000,0.920227,0,0,0
347845,sphere,spherical,2.000000,0.920227,4,80,0
347846,sphere,spherical,2.000000,0.460113,10,10,0
347863,sphere,spherical,2.000000,0.460113,5,5,0
347855,sphere,spherical,2.000000,0.230057,70,70,0
347856,sphere,spherical,2.000000,0.230057,0,0,0
347858,sphere,spherical,2.000000,0.230057,6,31,0
347859,sphere,spherical,2.000000,0.230057,7,31,0
347861,sphere,spherical,2.000000,0.230057,0,0,0
347862,sphere,spherical,2.000000,0.230057,60,60,0
347847,sphere,spherical,2.000000,0.230057,34,34,0
347848,sphere,spherical,2.000000,0.230057,0,0,0
347850,sphere,spherical,2.000000,0.230057,6,29,0
347851,sphere,spherical,2.000000,0.230057,6,26,0
347853,sphere,spherical,2.000000,0.230057,1,1,0
347854,sphere,spherical,2.000000,0.230057,60,60,0
347411,sphere,spherical,2.000000,0.920227,0,0,0
347412,sphere,spherical,2.000000,0.920227,0,0,0
347442,sphere,spherical,2.000000,0.920227,0,0,0
347443,sphere,spherical,2.000000,0.920227,0,0,0
347431,sphere,spherical,2.000000,0.460113,113,113,0
347440,sphere,spherical,2.000000,0.460113,0,0,0
347441,sphere,spherical,2.000000,0.460113,0,0,0
347432,sphere,spherical,2.000000,0.230057,9,9,0
347435,sphere,spherical,2.000000,0.230057,72,72,0
347436,sphere,spherical,2.000000,0.230057,0,0,0
347439,sphere,spherical,2.000000,0.230057,0,0,0
347382,sphere,spherical,2.000000,0.460113,0,0,0
347383,sphere,spherical,2.000000,0.460113,0,0,0
347392,sphere,spherical,2.000000,0.460113,98,98,0
347384,sphere,spherical,2.000000,0.230057,0,0,0
347387,sphere,spherical,2.000000,0.230057,0,0,0
347388,sphere,spherical,2.000000,0.230057,124,124,0
347390,sphere,spherical,2.000000,0.230057,27,27,0
347391,sphere,spherical,2.000000,0.230057,93,93,0
347368,sphere,spherical,2.000000,0.920227,0,0,0
347369,sphere,spherical,2.000000,0.920227,0,0,0
347372,sphere,spherical,2.000000,0.460113,121,121,0
347373,sphere,spherical,2.000000,0.460113,124,124,0
347374,sphere,spherical,2.000000,0.460113,0,0,0
347375,sphere,spherical,2.000000,0.460113,0,0,0
347376,sphere,spherical,2.000000,0.460113,0,0,0
347377,sphere,spherical,2.000000,0.460113,0,0,0
347360,sphere,spherical,2.000000,0.460113,0,0,0
347361,sphere,spherical,2.000000,0.460113,0,0,0
347362,sphere,spherical,2.000000,0.460113,0,0,0
347363,sphere,spherical,2.000000,0.460113,0,0,0
347364,sphere,spherical,2.000000,0.460113,94,94,0
347365,sphere,spherical,2.000000,0.460113,57,57,0
347366,sphere,spherical,2.000000,0.460113,0,0,0
347367,sphere,spherical,2.000000,0.460113,0,0,0
347336,sphere,spherical,2.000000,0.920227,0,0,0
347263,sphere,spherical,2.000000,0.460113,4,4,0
347264,sphere,spherical,2.000000,0.460113,6,6,0
347265,sphere,spherical,2.000000,0.460113,6,22,0
347266,sphere,spherical,2.000000,0.230057,0,2,0
347267,sphere,spherical,2.000000,0.230057,9,9,0
347268,sphere,spherical,2.000000,0.230057,94,94,0
347269,sphere,spherical,2.000000,0.230057,8,65,0
347255,sphere,spherical,2.000000,0.460113,22,22,0
347256,sphere,spherical,2.000000,0.460113,6,6,0
347247,sphere,spherical,2.000000,0.230057,3,28,0
347248,sphere,spherical,2.000000,0.230057,5,25,0
347251,sphere,spherical,2.000000,0.230057,0,0,0
347252,sphere,spherical,2.000000,0.230057,0,3,0
347253,sphere,spherical,2.000000,0.230057,71,71,0
347254,sphere,spherical,2.000000,0.230057,54,54,0
347240,sphere,spherical,2.000000,0.230057,0,3,0
347241,sphere,spherical,2.000000,0.230057,1,1,0
347243,sphere,spherical,2.000000,0.230057,9,48,0
347244,sphere,spherical,2.000000,0.230057,71,71,0
347245,sphere,spherical,2.000000,0.230057,55,55,0
347246,sphere,spherical,2.000000,0.230057,7,28,0
273660,sphere,spherical,2.000000,0.230057,19,19,0
273642,sphere,spherical,2.000000,0.230057,0,0,0
273645,sphere,spherical,2.000000,0.230057,29,29,0
273646,sphere,spherical,2.000000,0.230057,29,29,0
273599,sphere,spherical,2.000000,0.230057,36,36,0
273600,sphere,spherical,2.000000,0.230057,0,0,0
273601,sphere,spherical,2.000000,0.230057,0,0,0
273602,sphere,spherical,2.000000,0.230057,33,33,0
273603,sphere,spherical,2.000000,0.230057,102,102,0
273606,sphere,spherical,2.000000,0.230057,102,102,0
273591,sphere,spherical,2.000000,0.230057,20,20,0
273592,sphere,spherical,2.000000,0.230057,0,0,0
273595,sphere,spherical,2.000000,0.230057,106,106,0
273597,sphere,spherical,2.000000,0.230057,0,0,0
273598,sphere,spherical,2.000000,0.230057,32,32,0
273562,sphere,spherical,2.000000,0.460113,0,0,0
273563,sphere,spherical,2.000000,0.460113,0,0,0
273583,sphere,spherical,2.000000,0.230057,79,79,0
273585,sphere,spherical,2.000000,0.230057,0,0,0
273586,sphere,spherical,2.000000,0.230057,0,0,0
273587,sphere,spherical,2.000000,0.230057,0,0,0
273588,sphere,spherical,2.000000,0.230057,0,0,0
273589,sphere,spherical,2.000000,0.230057,0,0,0
273590,sphere,spherical,2.000000,0.230057,89,89,0
273575,sphere,spherical,2.000000,0.230057,0,0,0
273576,sphere,spherical,2.000000,0.230057,0,0,0
273577,sphere,spherical,2.000000,0.230057,0,0,0
273578,sphere,spherical,2.000000,0.230057,0,0,0
273544,sphere,spherical,2.000000,0.460113,0,0,0
273561,sphere,spherical,2.000000,0.460113,0,0,0
273553,sphere,spherical,2.000000,0.230057,0,0,0
273556,sphere,spherical,2.000000,0.230057,80,80,0
273557,sphere,spherical,2.000000,0.230057,76,76,0
273560,sphere,spherical,2.000000,0.230057,0,0,0
273545,sphere,spherical,2.000000,0.230057,0,0,0
273548,sphere,spherical,2.000000,0.230057,102,102,0
273549,sphere,spherical,2.000000,0.230057,85,85,0
273552,sphere,spherical,2.000000,0.230057,0,0,0
273471,sphere,spherical,2.000000,0.920227,0,51,0
272883,sphere,spherical,2.000000,0.920227,0,5,0
272884,sphere,spherical,2.000000,0.920227,0,0,0
272665,sphere,spherical,2.000000,0.920227,0,0,0
272666,sphere,spherical,2.000000,0.920227,0,0,0
272710,sphere,spherical,2.000000,0.460113,53,53,0
272727,sphere,spherical,2.000000,0.460113,68,68,0
272750,sphere,spherical,2.000000,0.460113,0,0,0
272751,sphere,spherical,2.000000,0.460113,0,0,0
272752,sphere,spherical,2.000000,0.230057,8,8,0
272753,sphere,spherical,2.000000,0.230057,113,113,0
272754,sphere,spherical,2.000000,0.230057,116,116,0
272757,sphere,spherical,2.000000,0.230057,0,0,0
272758,sphere,spherical,2.000000,0.230057,0,0,0
272728,sphere,spherical,2.000000,0.230057,94,94,0
272730,sphere,spherical,2.000000,0.230057,4,4,0
272731,sphere,spherical,2.000000,0.230057,123,123,0
272722,sphere,spherical,2.000000,0.230057,63,63,0
272723,sphere,spherical,2.000000,0.230057,59,59,0
272724,sphere,spherical,2.000000,0.230057,0,0,0
272725,sphere,spherical,2.000000,0.230057,77,77,0
272726,sphere,spherical,2.000000,0.230057,62,62,0
272683,sphere,spherical,2.000000,0.460113,1,1,0
272684,sphere,spherical,2.000000,0.460113,0,0,0
272709,sphere,spherical,2.000000,0.460113,59,59,0
272693,sphere,spherical,2.000000,0.230057,101,101,0
272694,sphere,spherical,2.000000,0.230057,8,8,0
