leaf,kernel,mode,radius,count,total,key
759384,sphere,cylindrical,0.010000,0,0,0
759385,sphere,cylindrical,0.010000,0,0,0
759386,sphere,cylindrical,0.010000,0,0,0
759387,sphere,cylindrical,0.010000,0,0,0
759388,sphere,cylindrical,0.010000,0,33,0
759389,sphere,cylindrical,0.010000,98,98,0
759374,sphere,cylindrical,0.010000,0,0,0
759375,sphere,cylindrical,0.010000,0,0,0
759380,sphere,cylindrical,0.010000,8,43,0
759381,sphere,cylindrical,0.010000,3,25,1
278012,sphere,cylindrical,0.010000,0,93,0
278055,sphere,cylindrical,0.010000,0,26,2
278058,sphere,cylindrical,0.010000,0,56,2
278017,sphere,cylindrical,0.010000,0,0,0
278018,sphere,cylindrical,0.010000,6,12,0
278034,sphere,cylindrical,0.010000,0,0,0
278019,sphere,cylindrical,0.010000,0,0,0
278032,sphere,cylindrical,0.010000,1,23,0
278033,sphere,cylindrical,0.010000,0,0,0
278024,sphere,cylindrical,0.010000,0,0,0
278025,sphere,cylindrical,0.010000,0,0,0
278026,sphere,cylindrical,0.010000,35,35,0
278027,sphere,cylindrical,0.010000,2,2,0
277874,sphere,cylindrical,0.010000,0,76,2
277859,sphere,cylindrical,0.010000,0,125,2
277860,sphere,cylindrical,0.010000,0,0,0
277861,sphere,cylindrical,0.010000,0,0,0
277862,sphere,cylindrical,0.010000,0,46,2
277846,sphere,cylindrical,0.010000,0,0,0
277849,sphere,cylindrical,0.010000,0,0,0
277831,sphere,cylindrical,0.010000,24,45,0
277832,sphere,cylindrical,0.010000,47,47,0
277841,sphere,cylindrical,0.010000,114,114,0
277842,sphere,cylindrical,0.010000,0,0,0
277844,sphere,cylindrical,0.010000,0,0,0
277845,sphere,cylindrical,0.010000,0,0,0
277814,sphere,cylindrical,0.010000,2,6,0
277815,sphere,cylindrical,0.010000,0,0,0
277826,sphere,cylindrical,0.010000,0,0,0
277827,sphere,cylindrical,0.010000,0,0,0
277828,sphere,cylindrical,0.010000,0,32,1
277820,sphere,cylindrical,0.010000,0,0,0
277821,sphere,cylindrical,0.010000,55,55,0
277822,sphere,cylindrical,0.010000,3,53,1
277823,sphere,cylindrical,0.010000,0,0,0
277824,sphere,cylindrical,0.010000,0,0,0
277825,sphere,cylindrical,0.010000,32,55,0
277811,sphere,cylindrical,0.010000,0,0,0
277786,sphere,cylindrical,0.010000,0,101,2
277787,sphere,cylindrical,0.010000,0,59,2
517653,sphere,cylindrical,0.010000,0,38,2
516903,sphere,cylindrical,0.010000,12,116,0
516904,sphere,cylindrical,0.010000,1,110,0
516906,sphere,cylindrical,0.010000,0,89,2
648724,sphere,cylindrical,0.010000,0,89,2
648663,sphere,cylindrical,0.010000,0,19,2
648651,sphere,cylindrical,0.010000,4,86,0
648652,sphere,cylindrical,0.010000,0,19,2
648611,sphere,cylindrical,0.010000,0,70,2
648614,sphere,cylindrical,0.010000,0,0,0
648615,sphere,cylindrical,0.010000,11,17,0
648616,sphere,cylindrical,0.010000,67,67,0
648617,sphere,cylindrical,0.010000,0,0,0
638594,sphere,cylindrical,0.010000,14,88,1
1179936,sphere,cylindrical,0.010000,3,49,1
1179943,sphere,cylindrical,0.010000,2,54,1
731978,sphere,cylindrical,0.010000,0,55,2
731970,sphere,cylindrical,0.010000,20,36,1
731971,sphere,cylindrical,0.010000,0,49,2
603704,sphere,cylindrical,0.010000,0,69,2
603705,sphere,cylindrical,0.010000,12,55,0
603601,sphere,cylindrical,0.010000,0,10,2
53751,sphere,cylindrical,0.010000,0,94,2
53758,sphere,cylindrical,0.010000,2,33,0
1032356,sphere,cylindrical,0.010000,1,45,0
509008,sphere,cylindrical,0.010000,2,120,0
509009,sphere,cylindrical,0.010000,0,0,0
508974,sphere,cylindrical,0.010000,0,47,2
957670,sphere,cylindrical,0.010000,0,3,2
957671,sphere,cylindrical,0.010000,0,0,0
957672,sphere,cylindrical,0.010000,4,36,0
957673,sphere,cylindrical,0.010000,28,30,1
957574,sphere,cylindrical,0.010000,0,0,0
1142548,sphere,cylindrical,0.010000,0,124,2
1142535,sphere,cylindrical,0.010000,12,104,0
251386,sphere,cylindrical,0.010000,0,0,0
251387,sphere,cylindrical,0.010000,17,17,0
251410,sphere,cylindrical,0.010000,0,0,0
251411,sphere,cylindrical,0.010000,0,0,0
251412,sphere,cylindrical,0.010000,0,0,0
251413,sphere,cylindrical,0.010000,0,0,0
251414,sphere,cylindrical,0.010000,42,82,0
251415,sphere,cylindrical,0.010000,0,0,0
251388,sphere,cylindrical,0.010000,0,0,0
251390,sphere,cylindrical,0.010000,0,0,0
251391,sphere,cylindrical,0.010000,0,0,0
251392,sphere,cylindrical,0.010000,11,11,0
251409,sphere,cylindrical,0.010000,11,11,0
251393,sphere,cylindrical,0.010000,0,0,0
251394,sphere,cylindrical,0.010000,1,1,0
251395,sphere,cylindrical,0.010000,16,84,0
251396,sphere,cylindrical,0.010000,0,0,0
251141,sphere,cylindrical,0.010000,0,106,2
250908,sphere,cylindrical,0.010000,0,0,0
250840,sphere,cylindrical,0.010000,0,95,1
250841,sphere,cylindrical,0.010000,9,51,1
250842,sphere,cylindrical,0.010000,0,0,0
249254,sphere,cylindrical,0.010000,0,0,0
249255,sphere,cylindrical,0.010000,0,0,0
249256,sphere,cylindrical,0.010000,0,0,0
249257,sphere,cylindrical,0.010000,0,0,0
249280,sphere,cylindrical,0.010000,0,5,2
249258,sphere,cylindrical,0.010000,0,83,2
249259,sphere,cylindrical,0.010000,0,86,2
885390,sphere,cylindrical,0.010000,0,78,0
884072,sphere,cylindrical,0.010000,0,43,2
884073,sphere,cylindrical,0.010000,9,12,0
884074,sphere,cylindrical,0.010000,5,39,0
884075,sphere,cylindrical,0.010000,0,10,2
884068,sphere,cylindrical,0.010000,0,2,2
884069,sphere,cylindrical,0.010000,7,54,0
884070,sphere,cylindrical,0.010000,6,25,0
884071,sphere,cylindrical,0.010000,0,24,2
938695,sphere,cylindrical,0.010000,0,0,0
938696,sphere,cylindrical,0.010000,5,55,0
938701,sphere,cylindrical,0.010000,0,43,0
938702,sphere,cylindrical,0.010000,0,0,0
738401,sphere,cylindrical,0.010000,0,14,0
738196,sphere,cylindrical,0.010000,7,91,0
738162,sphere,cylindrical,0.010000,8,21,0
738163,sphere,cylindrical,0.010000,0,29,2
736470,sphere,cylindrical,0.010000,0,116,2
736399,sphere,cylindrical,0.010000,0,38,2
736404,sphere,cylindrical,0.010000,0,57,2
736379,sphere,cylindrical,0.010000,11,95,0
736297,sphere,cylindrical,0.010000,0,10,0
736302,sphere,cylindrical,0.010000,13,38,0
736303,sphere,cylindrical,0.010000,0,53,1
208093,sphere,cylindrical,0.010000,0,0,0
208231,sphere,cylindrical,0.010000,1,1,0
208205,sphere,cylindrical,0.010000,0,0,0
208206,sphere,cylindrical,0.010000,0,0,0
208207,sphere,cylindrical,0.010000,116,116,0
208223,sphere,cylindrical,0.010000,0,0,0
208224,sphere,cylindrical,0.010000,0,0,0
208225,sphere,cylindrical,0.010000,0,0,0
208226,sphere,cylindrical,0.010000,0,0,0
208227,sphere,cylindrical,0.010000,23,24,0
208228,sphere,cylindrical,0.010000,1,1,0
208220,sphere,cylindrical,0.010000,0,0,0
208214,sphere,cylindrical,0.010000,0,0,0
208215,sphere,cylindrical,0.010000,35,35,0
208188,sphere,cylindrical,0.010000,0,0,0
208191,sphere,cylindrical,0.010000,0,0,0
208192,sphere,cylindrical,0.010000,0,0,0
208193,sphere,cylindrical,0.010000,16,16,0
208194,sphere,cylindrical,0.010000,55,123,0
208096,sphere,cylindrical,0.010000,0,0,0
208155,sphere,cylindrical,0.010000,0,0,0
208097,sphere,cylindrical,0.010000,0,0,0
208098,sphere,cylindrical,0.010000,0,71,2
208111,sphere,cylindrical,0.010000,0,0,0
208104,sphere,cylindrical,0.010000,0,8,2
208109,sphere,cylindrical,0.010000,0,57,2
208110,sphere,cylindrical,0.010000,0,114,2
207638,sphere,cylindrical,0.010000,0,0,0
207639,sphere,cylindrical,0.010000,79,82,1
207664,sphere,cylindrical,0.010000,1,1,0
207644,sphere,cylindrical,0.010000,0,0,0
207661,sphere,cylindrical,0.010000,0,0,0
207646,sphere,cylindrical,0.010000,0,0,0
207647,sphere,cylindrical,0.010000,0,126,2
207660,sphere,cylindrical,0.010000,0,0,0
207653,sphere,cylindrical,0.010000,0,4,2
207658,sphere,cylindrical,0.010000,0,99,2
207659,sphere,cylindrical,0.010000,0,113,2
206507,sphere,cylindrical,0.010000,0,30,2
206506,sphere,cylindrical,0.010000,1,1,0
206422,sphere,cylindrical,0.010000,0,0,0
206423,sphere,cylindrical,0.010000,0,0,0
206433,sphere,cylindrical,0.010000,0,0,0
206434,sphere,cylindrical,0.010000,0,3,2
206436,sphere,cylindrical,0.010000,0,0,0
206437,sphere,cylindrical,0.010000,0,0,0
206438,sphere,cylindrical,0.010000,0,0,0
584408,sphere,cylindrical,0.010000,0,88,2
584409,sphere,cylindrical,0.010000,0,41,0
584396,sphere,cylindrical,0.010000,0,75,2
207633,sphere,cylindrical,0.010000,0,0,0
207634,sphere,cylindrical,0.010000,0,0,0
207616,sphere,cylindrical,0.010000,0,0,0
207617,sphere,cylindrical,0.010000,87,116,0
207626,sphere,cylindrical,0.010000,0,0,0
207627,sphere,cylindrical,0.010000,0,0,0
207628,sphere,cylindrical,0.010000,22,35,0
207619,sphere,cylindrical,0.010000,0,0,0
207620,sphere,cylindrical,0.010000,113,113,0
207594,sphere,cylindrical,0.010000,0,0,0
207595,sphere,cylindrical,0.010000,0,0,0
207596,sphere,cylindrical,0.010000,11,25,0
207597,sphere,cylindrical,0.010000,0,0,0
207614,sphere,cylindrical,0.010000,8,8,0
207615,sphere,cylindrical,0.010000,0,0,0
207590,sphere,cylindrical,0.010000,0,0,0
207591,sphere,cylindrical,0.010000,0,0,0
207574,sphere,cylindrical,0.010000,0,0,0
207575,sphere,cylindrical,0.010000,0,0,0
207576,sphere,cylindrical,0.010000,0,118,2
207546,sphere,cylindrical,0.010000,0,0,0
207563,sphere,cylindrical,0.010000,0,0,0
207564,sphere,cylindrical,0.010000,0,0,0
207548,sphere,cylindrical,0.010000,0,48,2
207551,sphere,cylindrical,0.010000,0,3,2
207552,sphere,cylindrical,0.010000,0,65,2
207555,sphere,cylindrical,0.010000,0,33,2
207556,sphere,cylindrical,0.010000,0,45,2
207557,sphere,cylindrical,0.010000,0,43,2
207558,sphere,cylindrical,0.010000,0,44,2
207560,sphere,cylindrical,0.010000,0,0,0
207561,sphere,cylindrical,0.010000,0,0,0
207492,sphere,cylindrical,0.010000,0,0,0
207493,sphere,cylindrical,0.010000,0,0,0
207496,sphere,cylindrical,0.010000,0,0,0
207513,sphere,cylindrical,0.010000,0,0,0
207530,sphere,cylindrical,0.010000,0,0,0
207514,sphere,cylindrical,0.010000,0,100,2
207528,sphere,cylindrical,0.010000,0,72,2
207456,sphere,cylindrical,0.010000,0,0,0
207457,sphere,cylindrical,0.010000,0,0,0
207460,sphere,cylindrical,0.010000,0,10,0
207461,sphere,cylindrical,0.010000,0,0,0
207485,sphere,cylindrical,0.010000,0,0,0
207486,sphere,cylindrical,0.010000,0,0,0
207487,sphere,cylindrical,0.010000,33,66,0
207471,sphere,cylindrical,0.010000,0,0,0
207475,sphere,cylindrical,0.010000,28,28,0
207476,sphere,cylindrical,0.010000,0,0,0
207466,sphere,cylindrical,0.010000,4,39,0
207467,sphere,cylindrical,0.010000,27,64,0
207468,sphere,cylindrical,0.010000,0,0,0
207469,sphere,cylindrical,0.010000,0,0,0
206547,sphere,cylindrical,0.010000,0,14,2
206530,sphere,cylindrical,0.010000,0,0,0
206531,sphere,cylindrical,0.010000,0,0,0
206535,sphere,cylindrical,0.010000,0,0,0
206536,sphere,cylindrical,0.010000,0,0,0
206537,sphere,cylindrical,0.010000,0,0,0
206541,sphere,cylindrical,0.010000,0,81,2
206542,sphere,cylindrical,0.010000,0,83,2
206519,sphere,cylindrical,0.010000,0,35,2
206520,sphere,cylindrical,0.010000,0,0,0
206521,sphere,cylindrical,0.010000,0,0,0
206523,sphere,cylindrical,0.010000,0,26,2
206524,sphere,cylindrical,0.010000,0,0,0
206525,sphere,cylindrical,0.010000,0,0,0
206526,sphere,cylindrical,0.010000,0,77,2
122225,sphere,cylindrical,0.010000,0,27,2
122226,sphere,cylindrical,0.010000,0,33,2
122213,sphere,cylindrical,0.010000,0,100,2
122215,sphere,cylindrical,0.010000,5,64,0
122216,sphere,cylindrical,0.010000,0,0,0
122217,sphere,cylindrical,0.010000,0,0,0
122218,sphere,cylindrical,0.010000,47,100,0
122219,sphere,cylindrical,0.010000,34,45,0
67854,sphere,cylindrical,0.010000,23,98,1
67625,sphere,cylindrical,0.010000,0,115,2
597085,sphere,cylindrical,0.010000,0,17,2
597086,sphere,cylindrical,0.010000,17,38,0
596568,sphere,cylindrical,0.010000,0,13,2
596571,sphere,cylindrical,0.010000,0,6,0
1040181,sphere,cylindrical,0.010000,1,79,0
468619,sphere,cylindrical,0.010000,3,77,0
468675,sphere,cylindrical,0.010000,0,47,2
468211,sphere,cylindrical,0.010000,8,66,0
468185,sphere,cylindrical,0.010000,0,8,0
740678,sphere,cylindrical,0.010000,0,34,2
740676,sphere,cylindrical,0.010000,0,0,0
740661,sphere,cylindrical,0.010000,0,0,0
740663,sphere,cylindrical,0.010000,0,17,2
740664,sphere,cylindrical,0.010000,0,0,0
740665,sphere,cylindrical,0.010000,0,0,0
740666,sphere,cylindrical,0.010000,0,32,2
740668,sphere,cylindrical,0.010000,0,0,0
740640,sphere,cylindrical,0.010000,0,5,2
740642,sphere,cylindrical,0.010000,0,29,2
740643,sphere,cylindrical,0.010000,33,122,1
740652,sphere,cylindrical,0.010000,25,114,0
740653,sphere,cylindrical,0.010000,12,25,0
740654,sphere,cylindrical,0.010000,0,0,0
740655,sphere,cylindrical,0.010000,0,0,0
740656,sphere,cylindrical,0.010000,53,53,0
740657,sphere,cylindrical,0.010000,16,24,0
740658,sphere,cylindrical,0.010000,0,0,0
740659,sphere,cylindrical,0.010000,0,0,0
740660,sphere,cylindrical,0.010000,1,49,1
740634,sphere,cylindrical,0.010000,0,0,0
740635,sphere,cylindrical,0.010000,0,80,2
740636,sphere,cylindrical,0.010000,0,6,2
740637,sphere,cylindrical,0.010000,0,0,0
740638,sphere,cylindrical,0.010000,0,0,0
189056,sphere,cylindrical,0.010000,0,0,0
188837,sphere,cylindrical,0.010000,1,39,1
188774,sphere,cylindrical,0.010000,0,2,0
188795,sphere,cylindrical,0.010000,1,5,1
187657,sphere,cylindrical,0.010000,0,0,0
187658,sphere,cylindrical,0.010000,0,0,0
187672,sphere,cylindrical,0.010000,0,87,2
187642,sphere,cylindrical,0.010000,3,3,0
187655,sphere,cylindrical,0.010000,0,0,0
187656,sphere,cylindrical,0.010000,0,0,0
187645,sphere,cylindrical,0.010000,0,0,0
187646,sphere,cylindrical,0.010000,113,113,0
187647,sphere,cylindrical,0.010000,2,6,1
187648,sphere,cylindrical,0.010000,0,0,0
187649,sphere,cylindrical,0.010000,0,0,0
187650,sphere,cylindrical,0.010000,0,0,0
187634,sphere,cylindrical,0.010000,0,0,0
187635,sphere,cylindrical,0.010000,0,0,0
186681,sphere,cylindrical,0.010000,0,0,0
186683,sphere,cylindrical,0.010000,0,10,2
186686,sphere,cylindrical,0.010000,0,57,2
186625,sphere,cylindrical,0.010000,0,0,0
186626,sphere,cylindrical,0.010000,0,0,0
186674,sphere,cylindrical,0.010000,2,2,0
186653,sphere,cylindrical,0.010000,0,0,0
186654,sphere,cylindrical,0.010000,0,0,0
186663,sphere,cylindrical,0.010000,97,97,0
186664,sphere,cylindrical,0.010000,0,0,0
186659,sphere,cylindrical,0.010000,72,72,0
186660,sphere,cylindrical,0.010000,0,0,0
186661,sphere,cylindrical,0.010000,0,0,0
186662,sphere,cylindrical,0.010000,0,18,0
186646,sphere,cylindrical,0.010000,0,0,0
186647,sphere,cylindrical,0.010000,0,0,0
186650,sphere,cylindrical,0.010000,98,98,0
186651,sphere,cylindrical,0.010000,13,13,0
186623,sphere,cylindrical,0.010000,0,0,0
186624,sphere,cylindrical,0.010000,0,0,0
186594,sphere,cylindrical,0.010000,0,44,2
186595,sphere,cylindrical,0.010000,0,36,2
859108,sphere,cylindrical,0.010000,0,0,0
859100,sphere,cylindrical,0.010000,6,94,1
859107,sphere,cylindrical,0.010000,9,96,1
856583,sphere,cylindrical,0.010000,0,110,0
856577,sphere,cylindrical,0.010000,0,0,0
856578,sphere,cylindrical,0.010000,0,0,0
856579,sphere,cylindrical,0.010000,22,97,0
856580,sphere,cylindrical,0.010000,21,98,0
794004,sphere,cylindrical,0.010000,10,56,0
794054,sphere,cylindrical,0.010000,0,52,2
794055,sphere,cylindrical,0.010000,0,54,2
794046,sphere,cylindrical,0.010000,0,96,2
794051,sphere,cylindrical,0.010000,0,64,2
794005,sphere,cylindrical,0.010000,76,76,0
794006,sphere,cylindrical,0.010000,0,0,0
794007,sphere,cylindrical,0.010000,0,0,0
794008,sphere,cylindrical,0.010000,0,5,1
794009,sphere,cylindrical,0.010000,0,8,1
794011,sphere,cylindrical,0.010000,0,0,0
794012,sphere,cylindrical,0.010000,47,47,0
794000,sphere,cylindrical,0.010000,0,0,0
794001,sphere,cylindrical,0.010000,0,15,2
794002,sphere,cylindrical,0.010000,0,0,0
794003,sphere,cylindrical,0.010000,0,0,0
26028,sphere,cylindrical,0.010000,5,47,2
65686,sphere,cylindrical,0.010000,15,81,0
1164501,sphere,cylindrical,0.010000,4,85,2
872291,sphere,cylindrical,0.010000,5,15,1
872308,sphere,cylindrical,0.010000,0,77,1
872311,sphere,cylindrical,0.010000,1,1,0
872300,sphere,cylindrical,0.010000,5,38,1
872301,sphere,cylindrical,0.010000,0,0,0
872298,sphere,cylindrical,0.010000,0,0,0
872299,sphere,cylindrical,0.010000,9,41,0
872282,sphere,cylindrical,0.010000,0,21,2
872286,sphere,cylindrical,0.010000,0,29,2
1000132,sphere,cylindrical,0.010000,8,92,0
1128749,sphere,cylindrical,0.010000,11,44,2
1128750,sphere,cylindrical,0.010000,0,31,2
297880,sphere,cylindrical,0.010000,22,123,0
297881,sphere,cylindrical,0.010000,79,83,0
297886,sphere,cylindrical,0.010000,0,79,2
297887,sphere,cylindrical,0.010000,0,21,2
297877,sphere,cylindrical,0.010000,0,53,2
297878,sphere,cylindrical,0.010000,0,0,0
297879,sphere,cylindrical,0.010000,0,0,0
297835,sphere,cylindrical,0.010000,5,108,1
297836,sphere,cylindrical,0.010000,9,22,0
297839,sphere,cylindrical,0.010000,0,5,2
297831,sphere,cylindrical,0.010000,0,0,0
297832,sphere,cylindrical,0.010000,0,0,0
1232,sphere,cylindrical,0.010000,9,61,2
248961,sphere,cylindrical,0.010000,0,0,0
248984,sphere,cylindrical,0.010000,0,15,0
248985,sphere,cylindrical,0.010000,0,0,0
248986,sphere,cylindrical,0.010000,95,95,0
248987,sphere,cylindrical,0.010000,0,0,0
248988,sphere,cylindrical,0.010000,0,0,0
248989,sphere,cylindrical,0.010000,0,0,0
248990,sphere,cylindrical,0.010000,0,0,0
248962,sphere,cylindrical,0.010000,4,4,0
248963,sphere,cylindrical,0.010000,0,0,0
248975,sphere,cylindrical,0.010000,0,0,0
248976,sphere,cylindrical,0.010000,0,0,0
248977,sphere,cylindrical,0.010000,0,0,0
248979,sphere,cylindrical,0.010000,0,0,0
248980,sphere,cylindrical,0.010000,98,98,0
248982,sphere,cylindrical,0.010000,18,18,0
248983,sphere,cylindrical,0.010000,20,119,0
248892,sphere,cylindrical,0.010000,0,105,2
248899,sphere,cylindrical,0.010000,0,119,2
248900,sphere,cylindrical,0.010000,0,84,2
248909,sphere,cylindrical,0.010000,0,21,2
248901,sphere,cylindrical,0.010000,0,0,0
248519,sphere,cylindrical,0.010000,0,0,0
248528,sphere,cylindrical,0.010000,0,0,0
248529,sphere,cylindrical,0.010000,0,0,0
248530,sphere,cylindrical,0.010000,0,0,0
248531,sphere,cylindrical,0.010000,1,47,1
248532,sphere,cylindrical,0.010000,30,94,0
248533,sphere,cylindrical,0.010000,0,0,0
248523,sphere,cylindrical,0.010000,7,29,0
248524,sphere,cylindrical,0.010000,0,0,0
247955,sphere,cylindrical,0.010000,0,69,2
247938,sphere,cylindrical,0.010000,0,0,0
247940,sphere,cylindrical,0.010000,0,51,2
247941,sphere,cylindrical,0.010000,0,0,0
247942,sphere,cylindrical,0.010000,0,0,0
247943,sphere,cylindrical,0.010000,0,100,2
247945,sphere,cylindrical,0.010000,0,0,0
1190893,sphere,cylindrical,0.010000,0,34,0
251385,sphere,cylindrical,0.010000,0,0,0
251386,sphere,cylindrical,0.010000,0,0,0
251410,sphere,cylindrical,0.010000,0,0,0
251413,sphere,cylindrical,0.010000,0,0,0
251414,sphere,cylindrical,0.010000,32,82,1
251390,sphere,cylindrical,0.010000,0,0,0
251391,sphere,cylindrical,0.010000,0,0,0
251392,sphere,cylindrical,0.010000,2,11,0
251393,sphere,cylindrical,0.010000,0,0,0
251394,sphere,cylindrical,0.010000,1,1,0
251395,sphere,cylindrical,0.010000,84,84,0
251396,sphere,cylindrical,0.010000,0,0,0
251321,sphere,cylindrical,0.010000,0,0,0
251322,sphere,cylindrical,0.010000,23,23,0
251323,sphere,cylindrical,0.010000,0,0,0
251324,sphere,cylindrical,0.010000,0,0,0
251325,sphere,cylindrical,0.010000,0,0,0
251326,sphere,cylindrical,0.010000,0,0,0
251370,sphere,cylindrical,0.010000,0,0,0
251371,sphere,cylindrical,0.010000,0,0,0
251372,sphere,cylindrical,0.010000,1,34,0
251373,sphere,cylindrical,0.010000,0,0,0
251374,sphere,cylindrical,0.010000,0,0,0
251375,sphere,cylindrical,0.010000,0,64,1
251376,sphere,cylindrical,0.010000,21,79,0
251365,sphere,cylindrical,0.010000,14,14,0
251366,sphere,cylindrical,0.010000,0,0,0
251369,sphere,cylindrical,0.010000,0,0,0
251327,sphere,cylindrical,0.010000,0,0,0
251328,sphere,cylindrical,0.010000,47,101,0
251329,sphere,cylindrical,0.010000,55,55,0
251330,sphere,cylindrical,0.010000,0,0,0
251334,sphere,cylindrical,0.010000,0,0,0
251123,sphere,cylindrical,0.010000,0,12,2
251124,sphere,cylindrical,0.010000,0,37,2
251121,sphere,cylindrical,0.010000,0,30,2
251122,sphere,cylindrical,0.010000,0,79,2
249362,sphere,cylindrical,0.010000,0,0,0
249363,sphere,cylindrical,0.010000,0,0,0
249365,sphere,cylindrical,0.010000,0,0,0
249360,sphere,cylindrical,0.010000,0,110,2
249356,sphere,cylindrical,0.010000,0,35,2
249359,sphere,cylindrical,0.010000,0,115,2
249254,sphere,cylindrical,0.010000,0,0,0
249257,sphere,cylindrical,0.010000,0,0,0
758455,sphere,cylindrical,0.010000,0,47,2
758433,sphere,cylindrical,0.010000,0,48,2
758420,sphere,cylindrical,0.010000,0,34,2
758411,sphere,cylindrical,0.010000,0,39,2
758386,sphere,cylindrical,0.010000,11,37,0
758403,sphere,cylindrical,0.010000,4,94,1
758404,sphere,cylindrical,0.010000,0,0,0
758407,sphere,cylindrical,0.010000,0,0,0
758364,sphere,cylindrical,0.010000,22,52,0
758365,sphere,cylindrical,0.010000,0,0,0
758377,sphere,cylindrical,0.010000,0,0,0
758379,sphere,cylindrical,0.010000,52,52,0
758380,sphere,cylindrical,0.010000,6,32,0
758384,sphere,cylindrical,0.010000,0,0,0
758310,sphere,cylindrical,0.010000,0,88,2
758317,sphere,cylindrical,0.010000,0,9,1
758299,sphere,cylindrical,0.010000,0,7,0
758309,sphere,cylindrical,0.010000,0,6,2
437345,sphere,cylindrical,0.010000,0,0,0
437346,sphere,cylindrical,0.010000,0,93,2
437367,sphere,cylindrical,0.010000,27,123,2
